# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 14 2024 at 16:52:33+0200
# parameter filename: "TOV_lev3_r12_r10_res.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10_res-DESKTOP-32SDILR.-acastoldi-2024.06.14-14.52.28-523
# Run ID: run-TOV_lev3_r12_r10_res-DESKTOP-32SDILR.-acastoldi-2024.06.14-14.52.28-523
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
34304 25.125 498.047883356736 454.034949646723 186.209031105042 181.609044075012 176.557269573212 0 9.65980935096741 469 555440.707888618 555440.707888618 100873056 100873056 401749.771723174 401749.771723174 72961392 72961392 782.86227597746 1932351.0986563 11846.1277377129 1920504.97091859 7560 18650807 114551 18536256 0 0 0 0 185.805815458298 1718376934.70058 101435
34816 25.5 497.788047892219 454.697021841866 189.015825033188 184.415838003159 179.241007566452 0 9.82055878639221 476 555150.930139994 555150.930139994 102378624 102378624 401540.175734427 401540.175734427 74050368 74050368 791.626035609644 1976224.62677564 11856.0781717288 1964368.54860391 7820 19715651 116099 19599552 0 0 0 0 188.606204271317 1718376937.50738 102943
35328 25.875 497.824586899076 455.312110874145 191.714087963104 187.114100933075 181.875042915344 0 9.84940481185913 483 555191.679739606 555191.679739606 103884192 103884192 401569.64988371 401569.64988371 75139344 75139344 797.028569534331 2003949.45894559 11931.7473830173 1992017.71156258 7846 19717165 117613 19599552 0 0 0 0 191.298233509064 1718376940.20564 104451
35840 26.25 489.972040155949 456.432240726007 197.468135118484 192.868148088455 187.555290222168 0 9.93968868255615 490 546434.240410008 546434.240410008 105389760 105389760 395235.401778418 395235.401778418 76228320 76228320 800.980957842929 1990930.57607847 11999.9860024241 1978930.59007605 7980 19745791 119167 19626624 0 0 0 0 197.046134710312 1718376945.95969 105959
36352 26.625 489.958393600147 456.899774411921 200.228842973709 195.62885594368 190.269955873489 0 9.96669030189514 497 546419.021285768 546419.021285768 106895328 106895328 395224.393799344 395224.393799344 77317296 77317296 803.503435622184 1982862.82405635 12098.0385446223 1970764.78551172 8006 19747324 120700 19626624 0 0 0 0 199.800660848618 1718376948.72039 107467
36864 27 489.890931919038 457.358710568402 203.011497974396 198.411510944366 192.930857896805 0 10.1264045238495 504 546343.785620357 546343.785620357 108400896 108400896 395169.975909234 395169.975909234 78406272 78406272 811.853209419992 2025045.21963634 12106.3741052805 2012938.84553106 8266 20812158 122238 20689920 0 0 0 0 202.576663732529 1718376951.50305 108975
37376 27.375 489.927128036971 457.796688156617 205.752351045609 201.152364015579 195.608883619308 0 10.1518974304199 511 546384.152818049 546384.152818049 109906464 109906464 395199.173467547 395199.173467547 79495248 79495248 817.077597992854 2051903.37044262 12174.8308354401 2039728.53960718 8292 20813632 123712 20689920 0 0 0 0 205.311670541763 1718376954.2439 110483
37888 27.75 489.847733801236 458.231204199954 208.540912151337 203.940925121307 198.313681364059 0 10.2553634643555 518 546295.609543451 546295.609543451 111412032 111412032 395135.130195507 395135.130195507 80584224 80584224 819.967806968067 2036939.36641339 12227.0634740699 2024712.30293932 8426 20842253 125261 20716992 0 0 0 0 208.093602895737 1718376957.03246 111991
38400 28.125 489.942451652054 458.642551429868 211.256911039352 206.656924009323 200.982723236084 0 10.282919883728 525 546401.242258429 546401.242258429 112917600 112917600 395211.534244628 395211.534244628 81673200 81673200 822.254776899495 2028732.04180375 12320.3899348357 2016411.65186892 8452 20843788 126796 20716992 0 0 0 0 210.803668022156 1718376959.74846 113499
38912 28.5 489.621837380465 459.067756872058 214.149464130402 209.549477100372 203.753000020981 0 10.4426038265228 532 546043.681823135 546043.681823135 114423168 114423168 394952.911098688 394952.911098688 82762176 82762176 830.089914144936 2068993.62837298 12325.1519604524 2056668.47641253 8712 21908635 128347 21780288 0 0 0 0 213.689843177795 1718376962.64102 115007
39424 28.875 489.669871069751 459.456750041506 216.88586807251 212.28588104248 206.425050973892 0 10.46994805336 539 546097.250701291 546097.250701291 115928736 115928736 394991.65742078 394991.65742078 83851152 83851152 834.925218332537 2094475.96621257 12393.1045517594 2082082.86166081 8738 21910147 129859 21780288 0 0 0 0 216.420189380646 1718376965.37742 116515
39936 29.25 489.604767887476 459.843270465617 219.6714220047 215.07143497467 209.130223751068 0 10.5692579746246 546 546024.645317639 546024.645317639 117434304 117434304 394939.142011135 394939.142011135 84940128 84940128 837.855411452607 2080291.48796677 12446.1182536626 2067845.36971311 8872 21938770 131410 21807360 0 0 0 0 219.199286460876 1718376968.16297 118023
40448 29.625 489.617606842356 460.215079034327 222.42303609848 217.823049068451 211.834584951401 0 10.5976922512054 553 546038.963776616 546038.963776616 118939872 118939872 394949.498539823 394949.498539823 86029104 86029104 839.971765129517 2072077.08618003 12535.0722363779 2059542.01394365 8898 21940302 132942 21807360 0 0 0 0 221.944775342941 1718376970.91459 119531
40960 30 489.313712292495 460.594398875451 225.317284107208 220.717297077179 214.601666688919 0 10.7621459960938 560 545700.049769472 545700.049769472 120445440 120445440 394704.362338839 394704.362338839 87118080 87118080 846.988059176999 2109699.06049607 12531.2424621295 2097167.81803394 9158 23005137 134481 22870656 0 0 0 0 224.832633495331 1718376973.80884 121039
41472 30.375 489.24483012839 460.94799308126 228.107714176178 223.507727146149 217.328331708908 0 10.7884194850922 567 545623.229930918 545623.229930918 121951008 121951008 394648.798617699 394648.798617699 88207056 88207056 851.625779850914 2134295.26875549 12591.5376332663 2121703.73112222 9184 23006602 135946 22870656 0 0 0 0 227.616722583771 1718376976.59927 122547
41984 30.75 489.078268048728 461.297054873796 230.944127082825 226.344140052795 220.084939479828 0 10.886323928833 574 545437.473977473 545437.473977473 123456576 123456576 394514.441501209 394514.441501209 89296032 89296032 854.391722400996 2120343.8822298 12641.4613154041 2107702.4209144 9318 23035217 137489 22897728 0 0 0 0 230.446718454361 1718376979.43568 124055
42496 31.125 489.067514337498 461.627969911505 233.709459066391 229.109472036362 222.804026126862 0 10.9138851165771 581 545425.481056355 545425.481056355 124962144 124962144 394505.767031994 394505.767031994 90385008 90385008 856.453847526298 2112390.68891052 12728.2429564864 2099662.44595403 9344 23036752 139024 22897728 0 0 0 0 233.205979824066 1718376982.20101 125563
43008 31.5 488.846905927292 461.962082763456 236.574453115463 231.974466085434 225.542868614197 0 11.0795321464539 588 545179.450713438 545179.450713438 126467712 126467712 394327.813503022 394327.813503022 91473984 91473984 863.157962385805 2148664.9535503 12723.7388231841 2135941.21472712 9604 24101595 140571 23961024 0 0 0 0 236.064254999161 1718376985.066 127071
43520 31.875 488.752068558646 462.278687255622 239.381602048874 234.781615018845 228.285201311111 0 11.1045718193054 595 545073.684707929 545073.684707929 127973280 127973280 394251.313044978 394251.313044978 92562960 92562960 867.488497170214 2172136.04389528 12785.0465527264 2159350.99734255 9630 24103108 142084 23961024 0 0 0 0 238.865249156952 1718376987.87315 128579
44032 32.25 488.388945823344 462.59929894843 242.320355176926 237.720368146896 231.145255565643 0 11.2059502601624 602 544668.717322489 544668.717322489 129478848 129478848 393958.400494016 393958.400494016 93651936 93651936 870.148843253502 2158524.56255931 12834.1585300234 2145690.40402929 9764 24131730 143634 23988096 0 0 0 0 241.797457695007 1718376990.81191 130087
44544 32.625 488.279940756268 462.896570224838 245.138231992722 240.538244962692 233.910047531128 0 11.2366254329681 609 544547.15099595 544547.15099595 130984416 130984416 393870.471677776 393870.471677776 94740912 94740912 871.556753763116 2149327.71033001 12909.6560976365 2136418.05423237 9790 24133265 145169 23988096 0 0 0 0 244.609340667725 1718376993.62978 131595
45056 33 488.036674342811 463.19271919002 248.024316072464 243.424329042435 236.672169923782 0 11.4007565975189 616 544275.851642191 544275.851642191 132489984 132489984 393674.241095657 393674.241095657 95829888 95829888 878.071852621243 2184581.98786316 12905.9296877546 2171676.0581754 10050 25198101 146709 25051392 0 0 0 0 247.488943338394 1718376996.51587 133103
45568 33.375 487.459888169279 463.49196630206 251.081806182861 246.481819152832 239.663539409637 0 11.4264786243439 623 543632.599193515 543632.599193515 133995552 133995552 393208.977169651 393208.977169651 96918864 96918864 882.095347747444 2206933.28510183 12958.2714205778 2193975.01368125 10076 25199570 148178 25051392 0 0 0 0 250.540260791779 1718376999.57336 134611
46080 33.75 487.322830129891 463.761128536646 253.921365976334 249.321378946304 242.421916723251 0 11.5289409160614 630 543479.747194814 543479.747194814 135501120 135501120 393098.419454465 393098.419454465 98007840 98007840 884.390180449213 2192991.45941625 13002.5357483901 2179988.92366786 10210 25228197 149733 25078464 0 0 0 0 253.37308049202 1718377002.41292 136119
46592 34.125 487.143739439731 464.023398307277 256.784281015396 252.184293985367 245.235188484192 0 11.5573534965515 637 543280.018889479 543280.018889479 137006688 137006688 392953.956148237 392953.956148237 99096816 99096816 885.957054405305 2184545.66294563 13079.4691956849 2171466.19374995 10236 25229735 151271 25078464 0 0 0 0 256.229890823364 1718377005.27583 137627
47104 34.5 486.824849834317 464.285152263292 259.722543001175 255.122555971146 248.046027183533 0 11.724869966507 644 542924.381863224 542924.381863224 138512256 138512256 392696.724202352 392696.724202352 100185792 100185792 891.875638473023 2217799.16238996 13070.2516387133 2204728.91075125 10496 26294584 152824 26141760 0 0 0 0 259.161618947983 1718377008.21409 139135
47616 34.875 486.227854388322 464.547560353924 262.812261104584 258.212274074554 251.067853450775 0 11.753794670105 651 542258.591315346 542258.591315346 140017824 140017824 392215.158489169 392215.158489169 101274768 101274768 895.575180123207 2239012.87958721 13122.8414870307 2225890.03810018 10522 26296094 154334 26141760 0 0 0 0 262.244652986526 1718377011.30381 140643
48128 35.25 486.014077356524 464.782970260979 265.703535079956 261.103548049927 253.878054380417 0 11.8533828258514 658 542020.179568524 542020.179568524 141523392 141523392 392042.715483999 392042.715483999 102363744 102363744 897.722491772676 2225255.75649753 13164.7079687904 2212091.04852874 10656 26324724 155892 26168832 0 0 0 0 265.129432678223 1718377014.19509 142151
48640 35.625 485.855451951234 465.009371520085 268.56738615036 263.967399120331 256.694755315781 0 11.8815059661865 665 541843.27487653 541843.27487653 143028960 143028960 391914.760477072 391914.760477072 103452720 103452720 899.379433991996 2217372.65874758 13241.7997485533 2204130.85899903 10682 26326263 157431 26168832 0 0 0 0 267.987215280533 1718377017.05894 143659
49152 36 485.446686732123 465.238885149086 271.570600986481 266.970613956451 259.562438249588 0 12.0553450584412 672 541387.405370303 541387.405370303 144534528 144534528 391585.030467259 391585.030467259 104541696 104541696 904.384812060783 2247861.60809349 13221.6729135604 2234639.93517993 10942 27391097 158969 27232128 0 0 0 0 270.957660675049 1718377020.06215 145167
49664 36.375 485.225892320397 465.451506433599 274.474291086197 269.874304056168 262.40113401413 0 12.0826051235199 679 541141.167591878 541141.167591878 146040096 146040096 391406.926900368 391406.926900368 105630672 105630672 908.130320392051 2268864.12861931 13271.176631231 2255592.95198808 10968 27392569 160441 27232128 0 0 0 0 273.880568027496 1718377022.96584 146675
50176 36.75 485.013646499529 465.657797492356 277.375817060471 272.775830030441 265.215956687927 0 12.192645072937 686 540904.463505928 540904.463505928 147545664 147545664 391235.719044793 391235.719044793 106719648 106719648 909.714393183142 2254235.91720624 13304.9225108957 2240930.99469534 11102 27421198 161998 27259200 0 0 0 0 276.775169372559 1718377025.86737 148183
50688 37.125 482.248788189419 465.929459060031 281.739097118378 277.139110088348 269.523826122284 0 12.2251591682434 693 537820.99521242 537820.99521242 149051232 149051232 389005.449161008 389005.449161008 107808624 107808624 910.663382217004 2244937.58744847 13370.2314137957 2231567.35603468 11128 27422736 163536 27259200 0 0 0 0 281.132565498352 1718377030.23065 149691
51200 37.5 481.916292637596 466.09925868842 284.731624126434 280.131637096405 272.382535219193 0 12.4026017189026 700 537450.184350963 537450.184350963 150556800 150556800 388737.24199357 388737.24199357 108897600 108897600 915.533128388919 2274594.36165593 13351.5922703666 2261242.76938556 11388 28487585 165089 28322496 0 0 0 0 284.118257522583 1718377033.22318 151199
51712 37.875 481.770564865867 466.256945310674 287.61852312088 283.018536090851 275.197249650955 0 12.4320213794708 707 537287.663558499 537287.663558499 152062368 152062368 388619.690848424 388619.690848424 109986576 109986576 918.585363056898 2293555.81526957 13395.4059060746 2280160.4093635 11414 28489101 166605 28322496 0 0 0 0 286.999037027359 1718377036.11007 152707
52224 38.25 481.486221980171 466.413469025523 290.589478969574 285.989491939545 278.083673477173 0 12.5355954170227 714 536970.554262402 536970.554262402 153567936 153567936 388390.325975614 388390.325975614 111075552 111075552 920.212617011562 2279559.44279815 13429.8426520428 2266129.60014611 11548 28517730 168162 28349568 0 0 0 0 289.963231086731 1718377039.08103 154215
52736 38.625 480.580633473136 466.578657271456 293.937489032745 289.337502002716 281.381915092468 0 12.5652039051056 721 535960.609760653 535960.609760653 155073504 155073504 387659.834012623 387659.834012623 112164528 112164528 921.503075449584 2271425.59437395 13498.7058979687 2257926.88847598 11574 28519267 169699 28349568 0 0 0 0 293.304962873459 1718377042.42904 155723
53248 39 480.251958938428 466.718619811791 296.946530103683 292.346543073654 284.25622344017 0 12.7385485172272 728 535594.060233342 535594.060233342 156579072 156579072 387394.709064395 387394.709064395 113253504 113253504 926.06115136595 2299842.13729948 13478.4764888138 2286363.66081067 11834 29584111 171247 29412864 0 0 0 0 296.307244300842 1718377045.43808 157231
53760 39.375 480.125202772651 466.847701721391 299.835478067398 295.235491037369 287.078949451447 0 12.7691984176636 735 535452.697250382 535452.697250382 158084640 158084640 387292.461344112 387292.461344112 114342480 114342480 929.406451938229 2319233.22486061 13522.5659890179 2305710.6588716 11860 29585582 172718 29412864 0 0 0 0 299.189956188202 1718377048.32703 158739
54272 39.75 479.861954389342 466.976214804655 302.810750961304 298.210763931274 289.966204166412 0 12.8740248680115 742 535159.113293372 535159.113293372 159590208 159590208 387080.112328213 387080.112328213 115431456 115431456 930.667324498708 2304807.20516931 13551.276100238 2291255.92906907 11994 29614208 174272 29439936 0 0 0 0 302.158554792404 1718377051.3023 160247
54784 40.125 479.552475110513 467.100767131031 305.818325996399 301.21833896637 292.921484947205 0 12.9059677124023 749 534813.970997915 534813.970997915 161095776 161095776 386830.471211812 386830.471211812 116520432 116520432 931.701023077325 2296339.69179221 13615.1170143304 2282724.57477788 12020 29615742 175806 29439936 0 0 0 0 305.15979385376 1718377054.30988 161755
55296 40.5 479.235161245297 467.220391779117 308.834758996964 304.234771966934 295.805102348328 0 13.0798497200012 756 534460.091293155 534460.091293155 162601344 162601344 386574.510335007 386574.510335007 117609408 117609408 936.172021177324 2324096.16128836 13595.98374517 2310500.17754319 12280 30680591 177359 30503232 0 0 0 0 308.169480085373 1718377057.32631 163263
55808 40.875 478.898188363308 467.334653361036 311.867802143097 307.267815113068 298.767782926559 0 13.1088449954987 763 534084.287153903 534084.287153903 164106912 164106912 386302.691534164 386302.691534164 118698384 118698384 939.082591914823 2342125.49560745 13637.9189256809 2328487.57668177 12306 30682106 178874 30503232 0 0 0 0 311.196190834045 1718377060.35935 164771
56320 41.25 478.59353752588 467.443045701518 314.884160041809 310.28417301178 301.698410272598 0 13.2158827781677 770 533744.529707974 533744.529707974 165612480 165612480 386056.945274654 386056.945274654 119787360 119787360 940.409170281271 2328326.45373624 13667.6338588508 2314658.81987738 12440 30710733 180429 30530304 0 0 0 0 314.205550670624 1718377063.37571 166279
56832 41.625 478.005909571145 467.551766488222 318.089835166931 313.489848136902 304.853469371796 0 13.2449488639832 777 533089.186119415 533089.186119415 167118048 167118048 385582.935837887 385582.935837887 120876336 120876336 941.497099194698 2320278.27542262 13730.9592990241 2306547.3161236 12466 30712269 181965 30530304 0 0 0 0 317.404437541962 1718377066.58139 167787
57344 42 477.250414925072 467.65288055593 321.414798021317 316.814810991287 308.043419361115 0 13.4228160381317 784 532246.631628082 532246.631628082 168623616 168623616 384973.51692107 384973.51692107 121965312 121965312 945.601820224644 2346706.18471034 13708.7584353273 2332997.42627502 12726 31777106 183506 31593600 0 0 0 0 320.722674131393 1718377069.90635 169295
57856 42.375 477.006037097512 467.738712643772 324.40726017952 319.80727314949 310.965449571609 0 13.451268196106 791 531974.092785798 531974.092785798 170129184 170129184 384776.389818 384776.389818 123054288 123054288 948.38414048909 2364142.96607477 13745.3208789649 2350397.6451958 12752 31778578 184978 31593600 0 0 0 0 323.708905935287 1718377072.89881 170803
58368 42.75 476.747993480142 467.821633969376 327.412043094635 322.812056064606 313.886060476303 0 13.5540473461151 798 531686.313368823 531686.313368823 171634752 171634752 384568.239220764 384568.239220764 124143264 124143264 949.727673210941 2350822.99728117 13774.3042599723 2337048.6930212 12886 31807195 186523 31620672 0 0 0 0 326.700935840607 1718377075.90359 172311
58880 43.125 476.581260371925 467.899383132487 330.35765504837 325.757668018341 316.783751249313 0 13.5838947296143 805 531500.36667825 531500.36667825 173140320 173140320 384433.744144279 384433.744144279 125232240 125232240 950.942351668702 2343358.06934257 13838.6865547883 2329519.38278778 12912 31808730 188058 31620672 0 0 0 0 329.645998001099 1718377078.84921 173819
59392 43.5 476.00105720197 467.979678243841 333.590852975845 328.990865945816 319.868842840195 0 13.7748420238495 812 530853.303473671 530853.303473671 174645888 174645888 383965.723901905 383965.723901905 126321216 126321216 953.941869346924 2366647.35552319 13802.5696037004 2352844.78591949 13172 32873575 189607 32683968 0 0 0 0 332.872256755829 1718377082.0824 175327
59904 43.875 475.870229496969 468.047784832353 336.518208026886 331.918220996857 322.724279642105 0 13.8023452758789 819 530707.399765402 530707.399765402 176151456 176151456 383860.191879031 383860.191879031 127410192 127410192 956.507793280789 2383285.75319207 13839.7847715832 2369445.96842049 13198 32875090 191122 32683968 0 0 0 0 335.793272733688 1718377085.00976 176835
60416 44.25 475.674860832742 468.114763952635 339.492606163025 334.892619132996 325.613531827927 0 13.908989906311 826 530489.517684614 530489.517684614 177657024 177657024 383702.597963108 383702.597963108 128499168 128499168 957.700757202976 2370022.17913167 13867.3513343235 2356154.82779734 13332 32903719 192679 32711040 0 0 0 0 338.760781049728 1718377087.98416 178343
60928 44.625 475.425354933567 468.178661821297 342.507922172546 337.907935142517 328.577889680862 0 13.9387304782867 833 530211.259834534 530211.259834534 179162592 179162592 383501.334306768 383501.334306768 129588144 129588144 958.648158787293 2362165.34452765 13926.7442567571 2348238.60027089 13358 32905256 194216 32711040 0 0 0 0 341.769406795502 1718377090.99947 179851
61440 45 475.157940445398 468.240258247391 345.539254188538 340.939267158508 331.470381498337 0 14.1272969245911 840 529913.029689257 529913.029689257 180668160 180668160 383285.624707013 383285.624707013 130677120 130677120 962.12399515336 2386238.87920908 13900.4029893747 2372338.4762197 13618 33970100 195764 33774336 0 0 0 0 344.792621135712 1718377094.03081 181359
61952 45.375 475.005317571969 468.296971933612 348.490874052048 343.890887022018 334.341146707535 0 14.1594843864441 847 529742.819234218 529742.819234218 182173728 182173728 383162.511635743 383162.511635743 131766096 131766096 963.976171971214 2400848.66463336 13923.8018657936 2386924.86276756 13644 33971571 197235 33774336 0 0 0 0 347.739095449448 1718377096.98242 182867
62464 45.75 474.744846725464 468.352654475886 351.52318406105 346.923197031021 337.279636859894 0 14.2755920886993 854 529452.33288501 529452.33288501 183679296 183679296 382952.403116821 382952.403116821 132855072 132855072 964.506931172625 2386357.38134388 13941.6113974667 2372415.76994641 13778 34000199 198791 33801408 0 0 0 0 350.764659643173 1718377100.01473 184375
