# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 12 2024 at 15:46:38+0200
# parameter filename: "TOV_lev3_r12_r10.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
# Run ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
38400 37.5 636.329225979926 785.880758536502 217.792777061462 212.154329061508 206.616694688797 0 11.1819331645966 525 287875.341833318 287875.341833318 61074000 61074000 194258.586107152 194258.586107152 41212800 41212800 755.899940453393 1199989.45541071 10954.5541914972 1189034.90121921 8452 13411390 122638 13288752 0 0 0 0 217.272629022598 1718200210.48626 113499
38912 38 639.384351160904 784.637900326297 219.594263076782 213.955815076828 208.28725528717 0 11.357528924942 532 289257.480465193 289257.480465193 61888320 61888320 195191.254722401 195191.254722401 41762304 41762304 763.2434823233 1223822.45218875 10960.4594164921 1212861.99277226 8712 14090691 124131 13966560 0 0 0 0 219.066995620728 1718200212.28774 115007
39424 38.5 642.643380409984 783.496561436954 221.310163021088 215.671715021133 209.940962791443 0 11.3795509338379 539 290731.865297477 290731.865297477 62702640 62702640 196186.17117156 196186.17117156 42311808 42311808 768.215865987338 1239483.491834 11027.6886207956 1228455.8032132 8738 14092145 125585 13966560 0 0 0 0 220.776268959045 1718200214.00364 116515
39936 39 645.756738644567 782.379211305625 223.057781934738 217.419333934784 211.609873533249 0 11.4776585102081 546 292140.348562802 292140.348562802 63516960 63516960 197136.617173413 197136.617173413 42861312 42861312 771.494642536714 1232300.12900564 11082.8105493485 1221217.31845629 8872 14115235 127075 13988160 0 0 0 0 222.516920804977 1718200215.75126 118023
40448 39.5 648.959947697245 781.333052673686 224.758288145065 219.119840145111 213.268168926239 0 11.4968852996826 553 293589.480338234 293589.480338234 64331280 64331280 198114.492833015 198114.492833015 43410816 43410816 774.056372315736 1228576.02529228 11168.2914298872 1217407.73386239 8898 14116694 128534 13988160 0 0 0 0 224.210666894913 1718200217.45177 119531
40960 40 651.797765374668 780.264532879721 226.565870046616 220.927422046661 214.946350574493 0 11.7002987861633 560 294873.3090555 294873.3090555 65145600 65145600 198980.821813579 198980.821813579 43960320 43960320 781.099426854556 1251607.35217081 11173.2675616652 1240434.08460914 9158 14795996 130028 14665968 0 0 0 0 226.01104259491 1718200219.25935 121039
41472 40.5 654.788200618126 779.272865617439 228.305869102478 222.667421102524 216.587777376175 0 11.7231786251068 567 296226.18195964 296226.18195964 65959920 65959920 199893.741884701 199893.741884701 44509824 44509824 783.40400590943 1262769.08780166 11202.8479607589 1251566.23984091 9184 14797453 131485 14665968 0 0 0 0 227.744503498077 1718200220.99935 122547
41984 41 657.678386631215 778.310909380774 230.064250946045 224.425802946091 218.269253969193 0 11.8238406181335 574 297533.702111962 297533.702111962 66774240 66774240 200776.057870777 200776.057870777 45059328 45059328 786.604695042143 1255834.82802662 11256.9761790166 1244577.85184761 9318 14820544 132976 14687568 0 0 0 0 229.49575138092 1718200222.75773 124055
42496 41.5 660.599238148236 777.398967695115 231.796746969223 226.158298969269 219.958899497986 0 11.8468384742737 581 298855.095338262 298855.095338262 67588560 67588560 201667.735421894 201667.735421894 45608832 45608832 788.994791721528 1252068.50620546 11338.885749807 1240729.62045565 9344 14822004 134436 14687568 0 0 0 0 231.221586942673 1718200224.49023 125563
43008 42 662.882051476041 776.419680680882 233.733325004578 228.094877004623 221.731868505478 0 12.0946381092072 588 299887.840087761 299887.840087761 68402880 68402880 202364.632674606 202364.632674606 46158336 46158336 793.403700685352 1270544.62107527 11309.4606483956 1259235.16042687 9604 15501305 135929 15365376 0 0 0 0 233.141052961349 1718200226.42681 127071
43520 42.5 665.640069920282 775.561379385837 235.49239897728 229.853950977325 223.377375125885 0 12.1201066970825 595 301135.567631936 301135.567631936 69217200 69217200 203206.600545264 203206.600545264 46707840 46707840 794.550643735784 1279614.07176391 11323.0482814285 1268291.02348248 9630 15502764 137388 15365376 0 0 0 0 234.903178453445 1718200228.18588 128579
44032 43 668.21157374427 774.714713567104 237.301600933075 231.663152933121 225.102906703949 0 12.2273786067963 602 302298.915961908 302298.915961908 70031520 70031520 203991.629232651 203991.629232651 47257344 47257344 797.134497951648 1272093.77565584 11368.6758103073 1260725.09984554 9764 15525859 138883 15386976 0 0 0 0 236.703799962997 1718200229.99508 130087
44544 43.5 670.783661825854 773.907208528932 239.096728086472 233.458280086517 226.848259687424 0 12.2533855438232 609 303462.528610016 303462.528610016 70845840 70845840 204776.836282197 204776.836282197 47806848 47806848 798.957035376009 1267677.67970133 11440.9406494361 1256236.73905189 9790 15527319 140343 15386976 0 0 0 0 238.493560552597 1718200231.79021 131595
45056 44 673.18016930726 773.111173274151 240.939496994019 235.301048994064 228.5578956604 0 12.4606993198395 616 304546.708594604 304546.708594604 71660160 71660160 205508.44208612 205508.44208612 48356352 48356352 805.065494471638 1288500.62040707 11439.3119422632 1277061.30846481 10050 16206621 141837 16064784 0 0 0 0 240.329296827316 1718200233.63298 133103
45568 44.5 675.919560808725 772.400157673743 242.648899078369 237.010451078415 230.17418885231 0 12.482901096344 623 305786.009309867 305786.009309867 72474480 72474480 206344.723523688 206344.723523688 48905856 48905856 807.39350393568 1299258.1556037 11470.0059085223 1287788.14969518 10076 16208077 143293 16064784 0 0 0 0 242.032131910324 1718200235.34238 134611
46080 45 679.060447487936 771.783317545608 244.203366041183 238.564918041229 231.662519454956 0 12.5662825107574 630 307206.946443542 307206.946443542 73288800 73288800 207303.573409117 207303.573409117 49455360 49455360 810.950036751815 1293628.2162814 11529.1259649716 1282099.09031642 10210 16231168 144784 16086384 0 0 0 0 243.580322504044 1718200236.89685 136119
46592 45.5 682.20479851805 771.199792400354 245.742300033569 240.103852033615 233.164820432663 0 12.5818047523499 637 308629.450849566 308629.450849566 74103120 74103120 208263.48089159 208263.48089159 50004864 50004864 813.517518983903 1290593.38715447 11610.2752406354 1278983.11191383 10236 16232621 146237 16086384 0 0 0 0 245.113327980042 1718200238.43578 137627
47104 46 685.170827591329 770.626935920579 247.329998970032 241.691550970078 234.642238378525 0 12.743417263031 644 309971.282402317 309971.282402317 74917440 74917440 209168.950247081 209168.950247081 50554368 50554368 820.791023356085 1312997.66257817 11627.5838384556 1301370.07873971 10496 16911921 147729 16764192 0 0 0 0 246.694161176682 1718200240.02348 139135
47616 46.5 688.069208828926 770.075283167255 248.927927970886 243.289479970932 236.168454170227 0 12.7636408805847 651 311282.510074206 311282.510074206 75731760 75731760 210053.768071295 210053.768071295 51103872 51103872 824.328664670844 1325538.04837361 11675.7165951705 1313862.33177844 10522 16913376 149184 16764192 0 0 0 0 248.284691810608 1718200241.62141 140643
48128 47 691.027936468548 769.562563732578 250.491066932678 244.852618932724 237.669709444046 0 12.8456583023071 658 312621.038458371 312621.038458371 76546080 76546080 210957.008445118 210957.008445118 51653376 51653376 827.993448385825 1320335.38687376 11736.3547606731 1308599.03211309 10656 16936469 150677 16785792 0 0 0 0 249.843230724335 1718200243.18455 142151
48640 47.5 694.03939646802 769.084483465906 252.022156000137 246.383708000183 239.165496110916 0 12.8615248203278 665 313983.422962132 313983.422962132 77360400 77360400 211876.346953757 211876.346953757 52202880 52202880 830.542309745026 1317427.78808361 11817.1439012223 1305610.64418239 10682 16937928 152136 16785792 0 0 0 0 251.36848449707 1718200244.71564 143659
49152 48 696.749804330328 768.603583510845 253.647129058838 248.008681058884 240.680723190308 0 13.0137000083923 672 315209.611479041 315209.611479041 78174720 78174720 212703.780265963 212703.780265963 52752384 52752384 837.54897927092 1339176.88340634 11832.9629317234 1327343.92047461 10942 17617232 153632 17463600 0 0 0 0 252.973558425903 1718200246.34061 145167
49664 48.5 699.647978773172 768.167776117643 255.19251704216 249.554069042206 242.16778588295 0 13.0296711921692 679 316520.745596983 316520.745596983 78989040 78989040 213588.534959874 213588.534959874 53301888 53301888 841.783209647825 1352694.63796505 11891.5314340655 1340803.10653099 10968 17618692 155092 17463600 0 0 0 0 254.526317358017 1718200247.886 146675
50176 49 702.545889552362 767.75957631284 256.725249052048 251.086801052094 243.637078046799 0 13.1143438816071 686 317831.760433489 317831.760433489 79803360 79803360 214473.209162545 214473.209162545 53851392 53851392 845.190668395422 1347308.80219459 11948.4991399701 1335360.30305462 11102 17641783 156583 17485200 0 0 0 0 256.052980184555 1718200249.41873 148183
50688 49.5 705.416847873177 767.373766410883 258.255039930344 252.616591930389 245.129618167877 0 13.1298875808716 693 319130.581977825 319130.581977825 80617680 80617680 215349.655318724 215349.655318724 54400896 54400896 847.515622835853 1344188.11976406 12025.2135783819 1332162.90618568 11128 17643242 158042 17485200 0 0 0 0 257.576671600342 1718200250.94852 149691
51200 50 708.050113417389 766.993050167826 259.857742071152 254.219294071198 246.622290849686 0 13.2897946834564 700 320321.871310027 320321.871310027 81432000 81432000 216153.538624061 216153.538624061 54950400 54950400 854.220971451524 1365244.42556923 12038.7282106088 1353205.69735862 11388 18322546 159538 18163008 0 0 0 0 259.172597885132 1718200252.55122 151199
51712 50.5 710.716800166285 766.637268620834 261.436537981033 255.798089981079 248.135508298874 0 13.3090147972107 707 321528.280395227 321528.280395227 82246320 82246320 216967.624754763 216967.624754763 55499904 55499904 857.828324020971 1377622.59297696 12088.6129752547 1365533.98000171 11414 18324007 160999 18163008 0 0 0 0 260.745868444443 1718200254.13002 152707
52224 51 713.381733774609 766.305618238884 263.00416302681 257.365715026855 249.636340618134 0 13.3955011367798 714 322733.896359633 322733.896359633 83060640 83060640 217781.175686713 217781.175686713 56049408 56049408 860.873195961291 1371886.11872172 12140.9452518357 1359745.17346989 11548 18347107 162499 18184608 0 0 0 0 262.305434703827 1718200255.69764 154215
52736 51.5 713.474932420564 765.804854374722 265.493407964706 259.854959964752 252.086754560471 0 13.4154834747314 721 322776.059427063 322776.059427063 83874960 83874960 217809.62736935 217809.62736935 56598912 56598912 863.004334574984 1368601.05551791 12214.2338630357 1356386.82165488 11574 18348569 163961 18184608 0 0 0 0 264.788737773895 1718200258.18689 155723
53248 52 715.949906965887 765.490363851352 267.109255075455 261.4708070755 253.585687160492 0 13.5734343528748 728 323895.737911367 323895.737911367 84689280 84689280 218565.187598546 218565.187598546 57148416 57148416 869.001440588569 1388312.98944615 12219.3345010058 1376093.65494514 11834 19027864 165448 18862416 0 0 0 0 266.398321390152 1718200259.80274 157231
53760 52.5 718.424867848287 765.195101048912 268.713973999023 263.075525999069 255.129390001297 0 13.590530872345 735 325015.410214565 325015.410214565 85503600 85503600 219320.743656725 219320.743656725 57697920 57697920 872.753998354625 1400787.39276703 12271.1155548009 1388516.27721223 11860 19029322 166906 18862416 0 0 0 0 267.997210025787 1718200261.40745 158739
54272 53 720.995171849079 764.927990159562 270.272675037384 264.63422703743 256.622236013412 0 13.6770310401917 742 326178.215744524 326178.215744524 86317920 86317920 220105.406062087 220105.406062087 58247424 58247424 875.722749942882 1395152.34393238 12322.0945278478 1382830.24940454 11994 19052418 168402 18884016 0 0 0 0 269.549704313278 1718200262.96616 160247
54784 53.5 723.663302877246 764.686147079519 271.78431892395 266.145870923996 258.095971822739 0 13.6929931640625 749 327385.278221666 327385.278221666 87132240 87132240 220919.933102366 220919.933102366 58796928 58796928 877.826950993701 1391962.58387644 12393.8265698263 1379568.75730661 12020 19053875 169859 18884016 0 0 0 0 271.055300951004 1718200264.4778 161755
55296 54 726.077738318169 764.450277476541 273.378374099731 267.739926099777 259.579596281052 0 13.8489799499512 756 328477.56881514 328477.56881514 87946560 87946560 221657.011953771 221657.011953771 59346432 59346432 883.991333166276 1411737.71010567 12403.3448649567 1399334.36524072 12280 19733176 171352 19561824 0 0 0 0 272.642822980881 1718200266.07186 163263
55808 54.5 728.561931685511 764.235325627392 274.936075925827 269.297627925873 261.075480461121 0 13.8651964664459 763 329601.417894525 329601.417894525 88760880 88760880 222415.386504953 222415.386504953 59895936 59895936 887.552055849613 1423779.16232028 12452.7838965868 1411326.37842369 12306 19734636 172812 19561824 0 0 0 0 274.194671154022 1718200267.62956 164771
56320 55 731.016819353642 764.037867157959 276.494049072266 270.855601072311 262.571541786194 0 13.9486668109894 770 330712.009075588 330712.009075588 89575200 89575200 223164.81461228 223164.81461228 60445440 60445440 890.644173869824 1418548.94339024 12505.6497671351 1406043.2936231 12440 19757734 174310 19583424 0 0 0 0 275.746531963348 1718200269.18753 166279
56832 55.5 733.514581908698 763.859286613337 278.025671005249 272.387223005295 264.065870285034 0 13.9647569656372 777 331841.996855495 331841.996855495 90389520 90389520 223927.331565087 223927.331565087 60994944 60994944 892.706153172666 1415420.2768373 12576.1823910405 1402844.09444626 12466 19759194 175770 19583424 0 0 0 0 277.272080898285 1718200270.71915 167787
57344 56 735.824599021448 763.690877511521 279.616785049438 273.978337049484 265.549619674683 0 14.1418986320496 784 332887.048597303 332887.048597303 91203840 91203840 224632.533589268 224632.533589268 61544448 61544448 898.830692833839 1434942.61013124 12586.9708134481 1422355.63931779 12726 20438496 177264 20261232 0 0 0 0 278.856914043427 1718200272.31027 169295
57856 56.5 737.993321900033 763.531151216768 281.2506980896 275.612250089645 267.084362506866 0 14.1731088161469 791 333868.178827575 333868.178827575 92018160 92018160 225294.601309642 225294.601309642 62093952 62093952 899.879854289072 1442839.53183442 12601.4945048731 1430238.03732955 12752 20439958 178726 20261232 0 0 0 0 280.484907150269 1718200273.94418 170803
58368 57 740.381222247468 763.396264531326 282.792964935303 277.154516935349 268.560065984726 0 14.2597777843475 798 334948.464944755 334948.464944755 92832480 92832480 226023.579527707 226023.579527707 62643456 62643456 902.556818860814 1437168.00569086 12647.5288432161 1424520.47684765 12886 20463042 180210 20282832 0 0 0 0 282.020859241486 1718200275.48645 172311
58880 57.5 742.78457171585 763.276762912694 284.319519042969 278.681071043015 270.048611402512 0 14.2766118049622 805 336035.740244251 336035.740244251 93646800 93646800 226757.274053415 226757.274053415 63192960 63192960 904.497480132701 1433986.71728384 12715.3790474806 1421271.33823636 12912 20464501 181669 20282832 0 0 0 0 283.541305065155 1718200277.013 173819
59392 58 744.845569593851 763.162932720315 285.965013027191 280.326565027237 271.582368612289 0 14.4311420917511 812 336968.135684258 336968.135684258 94461120 94461120 227386.455485611 227386.455485611 63742464 63742464 910.124704636205 1452506.39571921 12721.0959766504 1439785.29974256 13172 21143803 183163 20960640 0 0 0 0 285.180689334869 1718200278.65849 175327
59904 58.5 747.167665325969 763.069026407752 287.502893924713 281.864445924759 273.060554742813 0 14.446414232254 819 338018.651793468 338018.651793468 95275440 95275440 228095.344870712 228095.344870712 64291968 64291968 913.56392020868 1464101.8143723 12769.0533837565 1451332.76098854 13198 21145263 184623 20960640 0 0 0 0 286.712585926056 1718200280.19637 176835
60416 59 749.424197327022 762.988558388923 289.056038141251 283.417590141296 274.551247596741 0 14.5310032367706 826 339039.506870745 339039.506870745 96089760 96089760 228784.218959993 228784.218959993 64841472 64841472 916.38689708836 1458854.7097641 12817.6962934753 1446037.01347062 13332 21168357 186117 20982240 0 0 0 0 288.259235858917 1718200281.74952 178343
60928 59.5 751.555860182493 762.919253647052 290.647202968597 285.008754968643 276.104966640472 0 14.546802520752 833 340003.87114656 340003.87114656 96904080 96904080 229434.972996511 229434.972996511 65390976 65390976 918.290674053555 1455732.6343994 12884.4007051121 1442848.23369428 13358 21169817 187577 20982240 0 0 0 0 289.843214273453 1718200283.34068 179851
61440 60 751.639186441478 762.826118827057 293.01037311554 287.371925115585 278.345314741135 0 14.7581012248993 840 340041.567946125 340041.567946125 97718400 97718400 229460.410836855 229460.410836855 65940480 65940480 923.010304795277 1472629.39216745 12878.7758751532 1459750.61629229 13618 21849116 189068 21660048 0 0 0 0 292.199482440948 1718200285.70385 181359
61952 60.5 752.201879455074 762.740306713998 295.18837594986 289.549927949905 280.386392116547 0 14.8069880008698 847 340296.130265475 340296.130265475 98532720 98532720 229632.189760045 229632.189760045 66489984 66489984 921.498101443818 1476178.21003318 12857.6008556147 1463320.60917756 13644 21850575 190527 21660048 0 0 0 0 294.371275663376 1718200287.88186 182867
62464 61 753.108238148138 762.669507508995 297.230000019073 291.591552019119 282.355747699738 0 14.9013919830322 854 340706.166938218 340706.166938218 99347040 99347040 229908.882941864 229908.882941864 67039488 67039488 923.609449742973 1470036.64658663 12896.3793192238 1457140.26726741 13778 21873672 192024 21681648 0 0 0 0 296.405768156052 1718200289.92348 184375
62976 61.5 755.075689580646 762.620864555033 298.854085922241 293.215637922287 283.941226482391 0 14.9214265346527 861 341596.241966284 341596.241966284 100161360 100161360 230509.50651518 230509.50651518 67588992 67588992 925.375851335654 1466849.74053643 12960.3581915036 1453889.38234493 13804 21875133 193485 21681648 0 0 0 0 298.02431344986 1718200291.54757 185883
